,Finess,Nom de l'établissement,NomInvestigateur,PrénomInvestigateur,TitreProjet,NuméroProjet,Acronyme,MontantAccordé,Année,Type,Projet
13,60000528,CENTRE ANTOINE LACASSAGNE,ETIENNE-GRIMALDI,Marie-Christine ,Dépistage du déficit en dihydropyrimidine deshydrogénase (DPD) pour éviter les toxicités sévères aux fluoropyrimidines : Méta-analyses et état des lieux des pratiques en France,14-193,FUSAFE,337132.4,2014,K,PHRC
14,380780080,CHU GRENOBLE,FAUCHERON,Jean-Luc ,Etude prospective randomisée multicentrique comparant le cathéter sus-pubien à la sonde urétrale après résection rectale et anastomose basse pour cancer chez l’homme,14-128,GRECCARU 01 ,342390.4,2014,K,PHRC
15,750050932,GCS UNICANCER,FRANCOIS,Eric,Etude de phase III évaluant deux traitements néoadjuvants chez les patients âgés de plus de 75 ans porteurs d’un adénocarcinome du rectum localement évolués.,14-199,UCGI 30/GERICO,809440.0,2014,K,PHRC
16,380780080,CHU GRENOBLE,GABELLE-FLANDIN,Isabelle ,"Irradiation partielle du sein combinée au traitement systémique  néo adjuvant, pour augmenter la réponse pathologique complète des cancers à risque intermédiaire et à haut risque de types luminal  et triples négatifs.",14-182,Neo APBI-01 ,344408.8,2014,K,PHRC
17,590000188,CLCC OSCAR LAMBRET LILLE,GAMBLIN,Vincent,Etude randomisée ouverte avec cross-over évaluant l’efficacité des diurétiques dans la prise en charge des épisodes d’ascite maligne symptomatiques en phase palliative avancée ,14-074,DIASC-01,223356.8,2014,K,PHRC
18,670780055,HOPITAUX UNIVERSITAIRES DE STRASBOURG,GANGI,Afshin,Evaluation de la cryoablation des tumeurs desmoïdes non-abdominopelviennes inopérables évoluant sous traitement médicales ,14-191,CRYODESMO 01 ,725926.0,2014,K,PHRC
19,940000664,INSTITUT GUSTAVE ROUSSY,GEOERGER,Birgit,"Etude prospective, preuve de concept, multicentrique visant à la stratification thérapeutique chez les enfants au moyen de la génomique à haut débit",14-175,MAPPYACTS,857981.1,2014,K,PHRC
20,750712184,ASSISTANCE PUBLIQUE AP-HP,GIRAUDIER,Stéphane,"Intérêt du maintien d'un traitement par aspirine chez les patients présentant une Thrombocytémie de haut risque en réponse complète hématologique sous traitement cytoréducteur par Hydroxyurée: Etude de non-inferiorité ouverte, multicentrique et randomisée.",14-190,FAST,520907.4,2014,K,PHRC
21,130001647,INSTITUT PAOLI CALMETTES,GRAVIS,Gwenaelle ,"Evaluation d’un rendez-vous médical, proposé par une lettre de condoléance versus la prise en charge standard sur l’expérience du deuil de l’entourage, après le décès d’un patient : étude multicentrique randomisée.",14-042,CONDOL01,100500.7,2014,K,PHRC
22,760000166,CLCC HENRI BECQUEREL ROUEN,JARDIN,Fabrice,"Etude de phase III randomisée, en ouvert, évaluant l’efficacité du lenalidomide en association avec une chimiothérapie associant rituximab sous-cutané + miniCHOP (R2-miniCHOP) versus rituximab sous-cutané + miniCHOP (R-miniCHOP) chez des patients de 80 ans et plus présentant un lymphome diffus à grandes cellules B CD20+ non préalablement traité.",14-204,SENIOR STUDY ,176334.30000000002,2014,K,PHRC
23,350005179,CHU DE RENNES,JEGOUX,Franck,Evaluation d’une rééducation active de la déglutition sur la qualité de vie chez les patients traités par radiothérapie pour un cancer des voies aéro-digestives supérieures (VADS),14-056,RORC,670835.0,2014,K,PHRC
24,590000188,CLCC OSCAR LAMBRET LILLE,LEBLANC,Eric,Evaluation du ganglion sentinelle (GS) dans les carcinomes endométriaux précoces à risque intermédiaire et haut risque de rechute: Etude randomisée comparant la politique sentinelle aux protocoles actuels de stadification initiale de la maladie,14-184,SENTIRAD-01,380395.2,2014,K,PHRC
25,130001647,INSTITUT PAOLI CALMETTES,LELONG,Bernard,"Etude multicentrique randomisée évaluant l’efficacité, la morbidité et l’impact fonctionnel de la proctectomie endoscopique transanale versus proctectomie standard laparosopique transabdominale dans le cancer du bas rectum.",14-112,ETAP-GRECCAR 11 ,287065.4,2014,K,PHRC
26,750712184,ASSISTANCE PUBLIQUE AP-HP,LEVERGER ,Guy,"Etude internationale, multicentrique, randomisée, ouverte, de phase III, pour le traitement des leucémies aiguës myéloblastiques de l’enfant et de l’adolescent",14-049,MyeChild01,1507087.9,2014,K,PHRC
27,590000188,CLCC OSCAR LAMBRET LILLE,MAILLIEZ,Audrey,Chimiothérapie adjuvante et risque d’infertilité chez les jeunes patientes présentant un   cancer du sein: Place de la cryopréservation ovocytaire ou embryonnaire ,14-010,CHACRY-01 ,330968.5,2014,K,PHRC
28,590780193,CHRU LILLE,MARIETTE,Christophe,Impact de l’exérèse du primitif sur la survie globale dans l’adénocarcinome gastrique métastatique,14-095,SURGIGAST,852313.7999999999,2014,K,PHRC
29,420784878,CHU SAINT-ETIENNE,PHELIP,Jean-Marc ,"Chimiothérapie de type FOLFIRINOX modifié versus chimiothérapie de type GEMCIS dans les tumeurs des voies biliaires localement évoluées, non résécables et/ou métastatiques",14-060,AMEBICA 01,789577.3,2014,K,PHRC
30,780110078,CENTRE HOSPITALIER DE VERSAILLES,ROUSSELOT,Philippe,Molécules candidates en association ou en alternance avec les inhibiteurs de tyrosine kinase chez les patients atteints de leucémie myéloide chronique en phase chronique (LMC-PC) en réponse cytogénétique complète et n'ayant pas atteint un niveau de réponse moléculaire profonde : Essai clinique adaptatif à élimination séquentielle.,14-054,ACTIW,649993.0,2014,K,PHRC
31,690781810,HOSPICES CIVILS DE LYON,ROUVIERE,Olivier,Amélioration de la détection du cancer agressif de la prostate par biopsies ciblées utilisant les données de l’IRM multiparamétrique,14-115,MRI-FIRST 01 ,294602.5,2014,K,PHRC
32,330781196,CHU HOPITAUX DE BORDEAUX,RULLIER,Eric,Optimisation de la réponse pour la préservation d’organe dans le cancer du rectum : chimiothérapie néoadjuvante  et radiochimiothérapie versus radiochimiothérapie,14-087,GRECCAR 12 ,738866.9,2014,K,PHRC
33,760780239,CHU ROUEN,SCHWARZ,Lilian,CHimiothérapie NeoAdjuvante par FOLF(IRIN)OX pour Adénocarcinome Pancréatique résécable - Essai de phase II multicentrique randomisé.,14-192,PANACHE-01 ,735136.78,2014,K,PHRC
34,250000015,CHU BESANCON,SERVAGI-VERNAT,Stéphanie,Phase I/II de radiochimiothérapie dans les cancers de l’Oesophage du Sujet AGE,14-032,01 OSAGE ,168641.36666666664,2014,K,PHRC
35,330000662,INSTITUT BERGONIE,SOUBEYRAN,Pierre-Louis ,Place de l'intervention gériatrique chez les sujets agés traités pour un cancer : essai de phase III ,14-126,PREPARE,1037751.5,2014,K,PHRC
36,750712184,ASSISTANCE PUBLIQUE AP-HP,THOMASSIN-NAGGARA,Isabelle,ADNEXMR Scoring System : Impact d’un score diagnostique en IRM pelvienne sur la prise en charge thérapeutique des masses annexielles,14-207,ASCORDIA01,448301.3,2014,K,PHRC
37,750712184,ASSISTANCE PUBLIQUE AP-HP,THOMAS-TEINTURIER,Cécile,Etude de l'effet d'un agoniste du GnRH sur le maintien de la réserve ovarienne chez des adolescentes et jeunes femmes traitées par des alkylants pour un cancer.,14-080,PRESOV 02,385040.5,2014,K,PHRC
38,940000664,INSTITUT GUSTAVE ROUSSY,UZAN,Catherine ,Etude prospective multicentrique nationale visant à valider un nomogramme de désescalade chirurgicale dans les lésions bénignes atypiques du sein,14-187,NOMAT01,256508.8,2014,K,PHRC
39,940000664,INSTITUT GUSTAVE ROUSSY,VALTEAU,Dominique,Etude multicentrique internationale de Phase II randomisée comparant deux stratégies d’intensification du traitement chez des patients atteints de neuroblastome métastatique avec une réponse insuffisante à la chimiothérapie d’induction ,14-179,VERITAS,677023.2,2014,K,PHRC
40,760000166,CLCC HENRI BECQUEREL ROUEN,VERA,Pierre,Etude de phase II-III randomisée évaluant l’intérêt d’une redistribution de dose personnalisée chez des patients atteints d’un cancer pulmonaire non à petites cellules inopérables et ayant une TEP-FDG positive à 42 Gy de la radiochimiothérapie pulmonaire à visée curative.,14-103,RTEP7-IFCT14.01 ,917762.6,2014,K,PHRC
41,750712184,ASSISTANCE PUBLIQUE AP-HP,VIVOT,Alexandre,Bénéfice clinique de l'utilisation de biomarqueurs génétiques pour guider la prescription de médicaments utilisés en oncologie.,14-051,BENEBIO01,80020.5,2014,K,PHRC
42,690781810,HOSPICES CIVILS DE LYON,WALTER,Thomas,Evaluation de l’efficacité du bevacizumab associé à du Folfiri en deuxième ligne après échec de l’association cisplatine (ou carboplatine) – étoposide chez des patients atteints d’un carcinome neuroendocrine peu différencié avancé inopérable. Etude de phase 2 randomisée.,14-053,BEVANEC,494376.9,2014,K,PHRC
0,140000100,CHU COTE DE NACRE - CAEN,ABADIE KOEBELE,Chantal,Traitement du ptosis des dystrophies musculaires oculo-pharyngées par autogreffes de myoblastes,14-083,TTT-PT-DOP ,267940.0,2014,I,PHRC
1,440000289,CHU DE NANTES,ASEHNOUNE,Karim,"Prévention de l’agitation en réanimation chez les patients ""consommateurs à risque"" d’alcool. Baclofène versus Placebo. Une étude randomisée contrôlée.",14-045,BACLO-REA,275277.0,2014,I,PHRC
2,490017258,INSTITUT DE CANCEROLOGIE DE L'OUEST,AUGEREAU,Paule,"Évaluation de la concentration circulante de l’Olfactomédine 4 (OLFM4) chez des femmes présentant une mutation du gène BRCA1 ou 2 ou à haut risque de développer un cancer du sein, en fonction de l’imagerie",14-042,OLFM4-far,96219.0,2014,I,PHRC
3,130001647,INSTITUT PAOLI CALMETTES,BANNIER,Marie,Taux de réponse HISTologique après mastectomie de clôture avec conservation de l’étui cutané et Reconstruction Immédiate par lambeau musculocutané de grand dorsal après chimiothérapie et radiothérapie dans les carcinomes infiltrants du sein.,14-059,HIST-RIC,160360.0,2014,I,PHRC
4,750712184,ASSISTANCE PUBLIQUE AP-HP,BECKERICH,Florence,Immunothérapie allogénique des hémopathies malignes par déplétion sélective des lymphocytes T régulateurs : essai de phase 2b randomisé en double aveugle,14-035,DLI-boost,300000.0,2014,I,PHRC
5,510000029,ADMINISTRATION GENERALE DU CHR DE REIMS,BENAISSA ,Azzedine,Etude des facteurs associés à la survenue des complications thromboemboliques après traitement endovasculaire d’un anévrisme intra crânien non rompu,14-019,ACET,263036.0,2014,I,PHRC
6,750712184,ASSISTANCE PUBLIQUE AP-HP,BEYDON,Nicole,Plan d’Action Numérique pour l’AsthMe en Exacerbation,14-036,PANAME,285000.0,2014,I,PHRC
7,640781290,CENTRE HOSPITALIER DE PAU,BONNAN,Mickaël,Effet du Rituximab intrathécal dans la SEP progressive,14-062,EFFRITE,83329.0,2014,I,PHRC
8,870000015,CHU DE LIMOGES,BONNET,Christine,Efficacité du Risédronate chez les patients ayant une résorption péri-prothétique douloureuse après prothèse totale de hanche. Etude randomisée en double aveugle contre placebo.,14-065,PTH-RISEDRONATE,283326.0,2014,I,PHRC
9,970408589,CHR LA REUNION,BONSANTE,Francesco,"Probiotique et tolérance digestive chez l’enfant prématuré de 30 à 33 semaines d’aménorrhée. Etude randomisée contrôlée versus placebo, en double aveugle",14-064,ProDige,72785.0,2014,I,PHRC
10,440000289,CHU DE NANTES,BUFFENOIR,Kevin,"«Étude prospective de la décompression chirurgicale précoce versus différée, chez les patients présentant une contusion médullaire cervicale post traumatique sur canal cervical étroit »",14-047,DS3CS,157188.0,2014,I,PHRC
11,300780038,CHU NIMES,CASTELLI,Christel,Évaluation d’un outil de recueil de données dans les projets de recherche clinique : comparaison des données recueillies par journal patient vs données issues des bases médico-administratives.,14-055,CORD,36426.0,2014,I,PHRC
12,380780080,CHU GRENOBLE,CESBRON,Jean-Yves,Évaluation pronostique de l’augmentation de l’expression du gène codant pour GADD34 au cours du lupus érythémateux systémique (LES),14-009,GADD34-LES,298910.0,2014,I,PHRC
13,130786049,APHM,CHICHE,Laurent,Evaluation de Biomarqueurs Prédictifs de Poussée de Lupus Erythémateux Systémique : Etude LUMIER² (LUpus Molecular Immunomonitoring to Evaluate the Risk of Relapse),14-052,LUMIER2,264258.0,2014,I,PHRC
14,60000528,CENTRE ANTOINE LACASSAGNE,DARCOURT,Jacques,Etude de l’apport de l’imagerie par tomographie d’émission de positons à la 18F-FDOPA dans la proposition thérapeutique en réunion de concertation pluridisciplinaire de neuro-oncologie.,14-061,POSEIDON,300000.0,2014,I,PHRC
15,750712184,ASSISTANCE PUBLIQUE AP-HP,DE MONTALEMBERT,Mariane,Carence martiale chez le nourrisson : étude du rôle protecteur du lait croissance en population,14-038,CARMA,289000.0,2014,I,PHRC
16,690781810,HOSPICES CIVILS DE LYON,DE QUEIROZ SIQUEIRA,Mathilde,Détermination de la dose optimale d’éphédrine dans le traitement de l’hypotension artérielle per opératoire du nouveau-né jusqu’à six mois. Etude contrôlée ,14-002,EPHEDRINE,162020.0,2014,I,PHRC
17,310782347,INSTITUT CLAUDIUS REGAUD,DELORD,Jean-Pierre,SUivi thérapeutique Pharmacologiques des inibs dans les cancers du Rein,14-073,SUP-R,163914.0,2014,I,PHRC
18,210780607,CHS LA CHARTREUSE DIJON,DENIS ,Frédéric,Efficacité d'un programme de prévention bucco-dentaire sur la santé orale des patients schizophrènes,14-012,Ebene,260768.0,2014,I,PHRC
19,690781810,HOSPICES CIVILS DE LYON,DEREX,Laurent,Etude de la performance de la prise en charge de l’Accident Vasculaire Cérébral à la phase aiguë dans le Rhône après la mise en place d’un programme d’action multiniveau,14-008,Stroke-69,147400.0,2014,I,PHRC
20,590051801,Groupe Hospitalier de l'Institut Catholique de Lille,DODIN,Vincent,Etude de l’efficacité d'un programme de stimulation olfactive dans un environnement relaxant sur la récupération des souvenirs autobiographiques chez les patientes anorexiques ,14-078,OLFANOR,226995.0,2014,I,PHRC
21,750000549,FONDATION OPHTALMOLOGIQUE ROTHSCHILD,DONNETTE,François-Xavier,Intérêt du curare pour diminuer les épisodes d’hypoxémie lors de l’intubation chez l’enfant de moins de 2 ans ,14-032,ROC-HYPOX,215000.0,2014,I,PHRC
22,750712184,ASSISTANCE PUBLIQUE AP-HP,DUONG VAN HUYEN,Jean-Paul,Dépistage non-invasif du rejet aigu par les micro-ARNs circulants en transplantation cardiaque : une étude prospective multicentrique,14-028,MIRRACLE,299000.0,2014,I,PHRC
23,670780055,HOPITAUX UNIVERSITAIRES DE STRASBOURG,ECHANIZ-LAGUNA ,Andoni,Effet à long terme et tolérance de l’ulipristal acétate dans la maladie de Charcot-Marie-Tooth de type 1A ,14-020,UPACOMT,299425.0,2014,I,PHRC
24,330781287,CH Charles PERRENS,FATSEAS,Mélina,Evaluation de l’efficacité d’une échelle d’ajustement thérapeutique individualisé (ATI) sur l’amélioration de la sévérité de patients pris en charge pour une addiction aux substances ou une addiction comportementale. Essai clinique randomisé multicentrique,14-063,AjusT,284477.0,2014,I,PHRC
25,420784878,CHU SAINT-ETIENNE,GALUSCA,Bogdan,Relation entre l'efficacité des antidépresseurs sérotoninergiques dans la boulimie et le profil sérotoninergiques cérébral déterminé par PET-SCAN [18F]MPPT,14-001,BOULIMIA-PET,188373.0,2014,I,PHRC
26,590780193,CHRU LILLE,GARABEDIAN,Charles,Déclenchement à domicile par sonde de Foley chez les patientes nullipares à terme dépassé,14-075,FOLOUT,150752.0,2014,I,PHRC
27,750712184,ASSISTANCE PUBLIQUE AP-HP,GOULENOK,Tiphaine,Evaluation de l'interaction pharmacologique de la rifampicine sur la clindamycine dans le traitement per os des infections ostéo-articulaires à staphylocoque,14-025,DALARI,99000.0,2014,I,PHRC
28,130786049,APHM,GRANEL,Brigitte,Évaluation de l’efficacite de l’injection sous-cutanée de la fraction vasculaire stromale autologue d’origine adipeuse au niveau des doigts chez les patients atteints de sclérodermie systémique ,14-053,SCLERADECIR,276689.0,2014,I,PHRC
29,330000662,INSTITUT BERGONIE,GRELLETY,Thomas,Combination of MK3475 and Metronomic Cyclophosphamide in patients with advanced Sarcomas : Multicentre Phase II trial,14-072,PD-SARC,243205.0,2014,I,PHRC
30,800000044,CHU AMIENS,GUILE,Jean-Marc,Approche cognitivo-comportementale de la crise suicidaire chez l'adolescent: le plan de sécurité et le risque de récidive ,14-077,suicideTCC,153417.0,2014,I,PHRC
31,590780193,CHRU LILLE,HENON,Hilde,Evaluation de la balance bénéfice / risque de la reprise du traitement anti-agrégant plaquettaire chez les patients ayant présenté une hémorragie cérébrale spontanée sous anti-thrombotique.,14-076,RESTART-FR,299933.0,2014,I,PHRC
32,540002078,CHU DE NANCY,JAISSER ,Frédéric ,Essai randomisé contrôlé contre placebo du blocage précoce du récepteur minéralocorticoïde sur la fonction du greffon à 3 mois chez les patients recevant un greffon issu d’un donneur à critères élargis en transplantation rénale,14-016,EPURE-Transplant,299820.0,2014,I,PHRC
33,970202271,CHU DE FORT DE FRANCE,JEHEL,Louis,Mise en place et mesure d’efficacité préventive en conditions réelles d’un algorithme de veille au décours d’une tentative de suicide admise à l’hôpital dans les départements d’outre-mer (DOM),14-067,APSOM,299631.0,2014,I,PHRC
